"Title :","System of Social and Demographic Statistics of Japan"
"Open date :","Jun.22, 2020"

"***","Not surveyed or aggregated"
"-","Not available"
"X","Figures kept undisclosed"

"","","","","","B1102","B1103","B1104","B1105","B1106","B1107"
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","B1102_Total land area (Incl. the northern territories and Takeshima)[ha]","B1103_Inhabitable area[ha]","B1104_Main lakes and marshes area[ha]","B1105_Woodland area[ha]","B1106_Forest area[ha]","B1107_Area of grass fields other than forest[ha]"
"2014100000","2014","14208","Kanagawa-ken Zushi-shi","","1728","851","0","876","876","0"
"2014100000","2014","14210","Kanagawa-ken Miura-shi","","3205","2583","0","603","603","0"
"2014100000","2014","14211","Kanagawa-ken Hadano-shi","","10376","4972","0","5416","5415","1"
"2014100000","2014","14212","Kanagawa-ken Atsugi-shi","","9384","6722","0","2649","2649","0"
"2014100000","2014","14213","Kanagawa-ken Yamato-shi","","2709","2548","0","121","121","0"
"2014100000","2014","14214","Kanagawa-ken Isehara-shi","","5556","3477","0","2084","2084","0"
"2014100000","2014","14215","Kanagawa-ken Ebina-shi","","2659","2581","0","51","51","0"
"2014100000","2014","14216","Kanagawa-ken Zama-shi","","1757","1667","0","95","95","0"
"2014100000","2014","14217","Kanagawa-ken Minamiashigara-shi","","7712","2498","0","5206","5181","25"
"2014100000","2014","14218","Kanagawa-ken Ayase-shi","","2214","2026","0","158","158","0"
"2014100000","2014","14301","Kanagawa-ken Hayama-machi","","1704","828","0","878","878","0"
"2014100000","2014","14321","Kanagawa-ken Samukawa-machi","","1334","1309","0","25","25","0"
"2014100000","2014","14341","Kanagawa-ken Oiso-machi","","1718","1190","0","491","491","0"
"2014100000","2014","14342","Kanagawa-ken Ninomiya-machi","","908","734","0","154","154","0"
"2014100000","2014","14361","Kanagawa-ken Nakai-machi","","1999","1342","0","660","660","0"
"2014100000","2014","14362","Kanagawa-ken Oi-machi","","1438","1097","0","341","341","0"
"2014100000","2014","14363","Kanagawa-ken Matsuda-machi","","3775","932","0","2852","2852","0"
"2014100000","2014","14364","Kanagawa-ken Yamakita-machi","","22461","2737","0","19832","19818","14"
"2014100000","2014","14366","Kanagawa-ken Kaisei-machi","","655","655","0","0","0","0"
"2014100000","2014","14382","Kanagawa-ken Hakone-machi","","9286","1682","703","6849","6821","28"
"2014100000","2014","14383","Kanagawa-ken Manazuru-machi","","704","354","0","356","356","0"
"2014100000","2014","14384","Kanagawa-ken Yugawara-machi","","4097","1034","0","3060","3057","3"
"2014100000","2014","14401","Kanagawa-ken Aikawa-machi","","3428","1910","0","1518","1518","0"
"2014100000","2014","14402","Kanagawa-ken Kiyokawa-mura","","7124","711","0","6370","6370","0"
"2014100000","2014","15100","Niigata-ken Niigata-shi","","72645","67048","137","5437","5437","0"
"2014100000","2014","15101","Niigata-ken Niigata-shi Kita-ku","","10772","10483","0","286","286","0"
"2014100000","2014","15102","Niigata-ken Niigata-shi Higashi-ku","","3862","3857","0","5","5","0"
"2014100000","2014","15103","Niigata-ken Niigata-shi Chuo-ku","","3775","3587","137","52","52","0"
"2014100000","2014","15104","Niigata-ken Niigata-shi Konan-ku","","7542","7542","0","0","0","0"
"2014100000","2014","15105","Niigata-ken Niigata-shi Akiha-ku","","9538","8064","0","1473","1473","0"
"2014100000","2014","15106","Niigata-ken Niigata-shi Minami-ku","","10091","10091","0","0","0","0"
"2014100000","2014","15107","Niigata-ken Niigata-shi Nishi-ku","","9409","9082","0","326","326","0"
"2014100000","2014","15108","Niigata-ken Niigata-shi Nishikan-ku","","17655","14341","0","3295","3295","0"
"2014100000","2014","15202","Niigata-ken Nagaoka-shi","","89106","44779","0","43768","43761","7"
"2014100000","2014","15204","Niigata-ken Sanjo-shi","","43197","15811","0","28240","28240","0"
"2014100000","2014","15205","Niigata-ken Kashiwazaki-shi","","44203","15401","0","28784","28784","0"
"2014100000","2014","15206","Niigata-ken Shibata-shi","","53310","25311","0","27926","27925","1"
"2014100000","2014","15208","Niigata-ken Ojiya-shi","","15519","8682","0","6503","6503","0"
"2014100000","2014","15209","Niigata-ken Kamo-shi","","13372","3847","0","9548","9548","0"
"2014100000","2014","15210","Niigata-ken Tokamachi-shi","","59039","18947","0","39893","38984","909"
"2014100000","2014","15211","Niigata-ken Mitsuke-shi","","7791","4995","0","2796","2796","0"
"2014100000","2014","15212","Niigata-ken Murakami-shi","","117426","27077","0","93245","93234","11"
"2014100000","2014","15213","Niigata-ken Tsubame-shi","","11096","10412","0","653","653","0"
"2014100000","2014","15216","Niigata-ken Itoigawa-shi","","74624","13611","0","61011","60587","424"
"2014100000","2014","15217","Niigata-ken Myoko-shi","","44563","12071","0","32492","31105","1387"
"2014100000","2014","15218","Niigata-ken Gosen-shi","","35191","15292","0","19882","19882","0"
"2014100000","2014","15222","Niigata-ken Joetsu-shi","","97381","42716","0","54384","52586","1798"
"2014100000","2014","15223","Niigata-ken Agano-shi","","19274","12017","0","7257","7183","74"
"2014100000","2014","15224","Niigata-ken Sado-shi","","85561","22274","485","60879","60870","9"
"2014100000","2014","15225","Niigata-ken Uonuma-shi","","94676","14522","0","78906","78906","0"
"2014100000","2014","15226","Niigata-ken Minamiuonuma-shi","","58455","18598","0","38922","38913","9"
"2014100000","2014","15227","Niigata-ken Tainai-shi","","26489","10356","0","16067","16054","13"
"2014100000","2014","15307","Niigata-ken Seiro-machi","","3758","3519","0","227","227","0"
"2014100000","2014","15342","Niigata-ken Yahiko-mura","","2517","1722","0","795","795","0"
"2014100000","2014","15361","Niigata-ken Tagami-machi","","3171","2035","0","1134","1134","0"
"2014100000","2014","15385","Niigata-ken Aga-machi","","95289","16707","0","77265","77255","10"
"2014100000","2014","15405","Niigata-ken Izumozaki-machi","","4438","1370","0","3068","3068","0"
"2014100000","2014","15461","Niigata-ken Yuzawa-machi","","35729","6187","0","29542","29446","96"
"2014100000","2014","15482","Niigata-ken Tsunan-machi","","17021","5985","0","11036","10934","102"
"2014100000","2014","15504","Niigata-ken Kariwa-mura","","2627","1521","0","1106","1106","0"
"2014100000","2014","15581","Niigata-ken Sekikawa-mura","","29961","7480","0","22632","22511","121"
"2014100000","2014","15586","Niigata-ken Awashimaura-mura","","978","115","0","863","863","0"
"2014100000","2014","16201","Toyama-ken Toyama-shi","","124177","47441","0","77101","77101","0"
"2014100000","2014","16202","Toyama-ken Takaoka-shi","","20957","14286","0","6706","6706","0"
"2014100000","2014","16204","Toyama-ken Uozu-shi","","20061","7802","0","12378","12378","0"
"2014100000","2014","16205","Toyama-ken Himi-shi","","23056","9563","0","13478","13478","0"
"2014100000","2014","16206","Toyama-ken Namerikawa-shi","","5463","4765","0","701","701","0"
"2014100000","2014","16207","Toyama-ken Kurobe-shi","","42631","22001","0","20647","20647","0"
"2014100000","2014","16208","Toyama-ken Tonami-shi","","12703","9245","0","3457","3457","0"
"2014100000","2014","16209","Toyama-ken Oyabe-shi","","13407","7497","0","5913","5913","0"
"2014100000","2014","16210","Toyama-ken Nanto-shi","","66864","15621","0","51337","51337","0"
"2014100000","2014","16211","Toyama-ken Imizu-shi","","10943","9767","0","1188","1188","0"
"2014100000","2014","16321","Toyama-ken Funahashi-mura","","347","347","0","0","0","0"
"2014100000","2014","16322","Toyama-ken Kamiichi-machi","","23671","6654","0","17019","17019","0"
"2014100000","2014","16323","Toyama-ken Tateyama-machi","","30729","16072","0","14576","14576","0"
"2014100000","2014","16342","Toyama-ken Nyuzen-machi","","7125","6210","0","921","921","0"
"2014100000","2014","16343","Toyama-ken Asahi-machi","","22630","7988","0","15057","15057","0"
"2014100000","2014","17201","Ishikawa-ken Kanazawa-shi","","46864","19247","286","27354","27354","0"
"2014100000","2014","17202","Ishikawa-ken Nanao-shi","","31832","11438","0","20388","20337","51"
"2014100000","2014","17203","Ishikawa-ken Komatsu-shi","","37105","11205","113","25787","25787","0"
"2014100000","2014","17204","Ishikawa-ken Wajima-shi","","42632","9898","0","32588","31476","1112"
"2014100000","2014","17205","Ishikawa-ken Suzu-shi","","24726","6066","0","18660","18166","494"
"2014100000","2014","17206","Ishikawa-ken Kaga-shi","","30587","9182","195","21210","20973","237"
"2014100000","2014","17207","Ishikawa-ken Hakui-shi","","8185","5269","0","2916","2910","6"
"2014100000","2014","17209","Ishikawa-ken Kahoku-shi","","6444","4007","0","2437","2437","0"
"2014100000","2014","17210","Ishikawa-ken Hakusan-shi","","75493","19861","0","55676","55676","0"
"2014100000","2014","17211","Ishikawa-ken Nomi-shi","","8414","4850","0","3564","3564","0"
"2014100000","2014","17212","Ishikawa-ken Nonoichi-shi","","1356","1356","0","0","0","0"
"2014100000","2014","17324","Ishikawa-ken Kawakita-machi","","1464","1464","0","0","0","0"
"2014100000","2014","17361","Ishikawa-ken Tsubata-machi","","11059","5428","0","5631","5631","0"
"2014100000","2014","17365","Ishikawa-ken Uchinada-machi","","2033","1657","135","237","237","0"
"2014100000","2014","17384","Ishikawa-ken Shika-machi","","24676","8469","0","16156","16156","0"
"2014100000","2014","17386","Ishikawa-ken Hodatsushimizu-cho","","11152","4006","0","7146","7065","81"
"2014100000","2014","17407","Ishikawa-ken Nakanoto-machi","","8945","3832","0","5113","5040","73"
"2014100000","2014","17461","Ishikawa-ken Anamizu-machi","","18321","4833","0","13487","13487","0"
"2014100000","2014","17463","Ishikawa-ken Noto-cho","","27327","6795","0","20345","20122","223"
"2014100000","2014","18201","Fukui-ken Fukui-shi","","53641","21798","0","31909","31899","10"
"2014100000","2014","18202","Fukui-ken Tsuruga-shi","","25134","5190","0","19834","19826","8"
"2014100000","2014","18204","Fukui-ken Obama-shi","","23309","4216","0","19083","19082","1"
"2014100000","2014","18205","Fukui-ken Ono-shi","","87243","12984","0","74245","74114","131"
"2014100000","2014","18206","Fukui-ken Katsuyama-shi","","25388","5159","0","20104","20004","100"
"2014100000","2014","18207","Fukui-ken Sabae-shi","","8459","5316","0","3143","3140","3"
"2014100000","2014","18208","Fukui-ken Awara-shi","","11698","7033","213","4442","4437","5"
"2014100000","2014","18209","Fukui-ken Echizen-shi","","23070","8825","0","14201","14175","26"
"2014100000","2014","18210","Fukui-ken Sakai-shi","","20967","13603","0","7365","7365","0"
"2014100000","2014","18322","Fukui-ken Eiheiji-cho","","9443","2559","0","6869","6869","0"
"2014100000","2014","18382","Fukui-ken Ikeda-cho","","19465","1620","0","17842","17751","91"
"2014100000","2014","18404","Fukui-ken Minamiechizen-cho","","34369","3126","0","31229","31108","121"
"2014100000","2014","18423","Fukui-ken Echizen-cho","","15315","3943","0","11375","11375","0"
"2014100000","2014","18442","Fukui-ken Mihama-cho","","15234","2564","104","12599","12599","0"
"2014100000","2014","18481","Fukui-ken Takahama-cho","","7240","1904","0","5336","5335","1"
"2014100000","2014","18483","Fukui-ken Ohi-cho","","21219","2532","0","18670","18670","0"
"2014100000","2014","18501","Fukui-ken Wakasa-cho","","17849","5086","812","11947","11940","7"
"2014100000","2014","19201","Yamanashi-ken Kofu-shi","","21247","7651","0","13594","13594","0"
"2014100000","2014","19202","Yamanashi-ken Fujiyoshida-shi","","12174","1804","0","10369","8513","1856"
"2014100000","2014","19204","Yamanashi-ken Tsuru-shi","","16163","2545","0","13630","13630","0"
"2014100000","2014","19205","Yamanashi-ken Yamanashi-shi","","28980","5295","0","23694","23694","0"
"2014100000","2014","19206","Yamanashi-ken Otsuki-shi","","28025","3703","0","24319","24319","0"
"2014100000","2014","19207","Yamanashi-ken Nirasaki-shi","","14369","5110","0","9258","9258","0"
"2014100000","2014","19208","Yamanashi-ken Minamiarupusu-shi","","26414","7085","0","19328","19328","0"
"2014100000","2014","19209","Yamanashi-ken Hokuto-shi","","60248","14335","0","45922","45922","0"
"2014100000","2014","19210","Yamanashi-ken Kai-shi","","7195","4043","0","3152","3152","0"
"2014100000","2014","19211","Yamanashi-ken Fuefuki-shi","","20192","8359","0","11820","11820","0"
"2014100000","2014","19212","Yamanashi-ken Uenohara-shi","","17057","3079","0","13987","13987","0"
"2014100000","2014","19213","Yamanashi-ken Koshu-shi","","26411","5269","0","21145","21145","0"
"2014100000","2014","19214","Yamanashi-ken Chuo-shi","","3169","2617","0","559","559","0"
"2014100000","2014","19346","Yamanashi-ken Ichikawamisato-cho","","7518","2688","0","4790","4790","0"
"2014100000","2014","19364","Yamanashi-ken Hayakawa-cho","","36996","1573","0","35234","35234","0"
"2014100000","2014","19365","Yamanashi-ken Minobu-cho","","30198","5854","0","24311","24309","2"
"2014100000","2014","19366","Yamanashi-ken Nambu-cho","","20087","2531","0","17548","17548","0"
"2014100000","2014","19368","Yamanashi-ken Fujikawa-cho","","11200","2008","0","9192","9192","0"
"2014100000","2014","19384","Yamanashi-ken Showa-cho","","908","908","0","0","0","0"
"2014100000","2014","19422","Yamanashi-ken Doshi-mura","","7968","499","0","7469","7469","0"
"2014100000","2014","19423","Yamanashi-ken Nishikatsura-cho","","1522","313","0","1297","1296","1"
"2014100000","2014","19424","Yamanashi-ken Oshino-mura","","2505","1153","0","1352","1352","0"
"2014100000","2014","19425","Yamanashi-ken Yamanakako-mura","","5277","1415","657","3212","3100","112"
"2014100000","2014","19429","Yamanashi-ken Narusawa-mura","","8958","1197","0","7745","7745","0"
"2014100000","2014","19430","Yamanashi-ken Fujikawaguchiko-machi","","15840","3605","758","11475","11475","0"
"2014100000","2014","19442","Yamanashi-ken Kosuge-mura","","5278","345","0","4932","4932","0"
"2014100000","2014","19443","Yamanashi-ken Tabayama-mura","","10130","258","0","9870","9870","0"
"2014100000","2014","20201","Nagano-ken Nagano-shi","","83481","32341","0","52501","51637","864"
"2014100000","2014","20202","Nagano-ken Matsumoto-shi","","97847","24307","0","74687","74069","618"
"2014100000","2014","20203","Nagano-ken Ueda-shi","","55204","15322","0","39718","39497","221"
"2014100000","2014","20204","Nagano-ken Okaya-shi","","8510","2274","555","5778","5778","0"
"2014100000","2014","20205","Nagano-ken Iida-shi","","65866","12619","0","54465","54279","186"
"2014100000","2014","20206","Nagano-ken Suwa-shi","","10917","3140","441","7558","7483","75"
"2014100000","2014","20207","Nagano-ken Suzaka-shi","","14967","4927","0","10270","10127","143"
"2014100000","2014","20208","Nagano-ken Komoro-shi","","9855","6266","0","3478","3450","28"
"2014100000","2014","20209","Nagano-ken Ina-shi","","66793","14473","0","52522","52321","201"
"2014100000","2014","20210","Nagano-ken Komagane-shi","","16586","4619","0","12112","12112","0"
"2014100000","2014","20211","Nagano-ken Nakano-shi","","11218","6740","0","4714","4653","61"
"2014100000","2014","20212","Nagano-ken Omachi-shi","","56515","15376","342","40673","40673","0"
"2014100000","2014","20213","Nagano-ken Iiyama-shi","","20243","8238","0","12470","12460","10"
"2014100000","2014","20214","Nagano-ken Chino-shi","","26659","7342","0","19476","19452","24"
"2014100000","2014","20215","Nagano-ken Shiojiri-shi","","28998","7179","0","21872","21797","75"
"2014100000","2014","20217","Nagano-ken Saku-shi","","42351","15965","0","26547","26332","215"
"2014100000","2014","20218","Nagano-ken Chikuma-shi","","11979","5066","0","6993","6989","4"
"2014100000","2014","20219","Nagano-ken Tomi-shi","","11237","5921","0","5558","5502","56"
"2014100000","2014","20220","Nagano-ken Azumino-shi","","33178","13858","0","19351","19305","46"
"2014100000","2014","20303","Nagano-ken Koumi-machi","","11420","2138","0","9282","9281","1"
"2014100000","2014","20304","Nagano-ken Kawakami-mura","","20961","3181","0","17751","17665","86"
"2014100000","2014","20305","Nagano-ken Minamimaki-mura","","13309","2781","0","10380","9302","1078"
"2014100000","2014","20306","Nagano-ken Minamiaiki-mura","","6605","818","0","5784","5781","3"
"2014100000","2014","20307","Nagano-ken Kitaaiki-mura","","5632","492","0","5134","5134","0"
"2014100000","2014","20309","Nagano-ken Sakuho-machi","","18815","3775","0","15028","14946","82"
"2014100000","2014","20321","Nagano-ken Karuizawa-machi","","15603","3808","0","11808","11733","75"
"2014100000","2014","20323","Nagano-ken Miyota-machi","","5879","2537","0","3335","3313","22"
"2014100000","2014","20324","Nagano-ken Tateshina-machi","","6687","2842","0","4037","3986","51"
"2014100000","2014","20349","Nagano-ken Aoki-mura","","5710","1089","0","4630","4609","21"
"2014100000","2014","20350","Nagano-ken Nagawa-machi","","18386","2329","0","15854","15420","434"
"2014100000","2014","20361","Nagano-ken Shimosuwa-machi","","6687","836","285","5582","5474","108"
"2014100000","2014","20362","Nagano-ken Fujimi-machi","","14476","4362","0","9981","9981","0"
"2014100000","2014","20363","Nagano-ken Hara-mura","","4326","2355","0","2004","2004","0"
"2014100000","2014","20382","Nagano-ken Tatsuno-machi","","16920","2566","0","14467","14443","24"
"2014100000","2014","20383","Nagano-ken Minowa-machi","","8591","3105","0","5540","5523","17"
"2014100000","2014","20384","Nagano-ken Iijima-machi","","8696","2938","0","5836","5713","123"
"2014100000","2014","20385","Nagano-ken Minamiminowa-mura","","4099","1763","0","2327","2309","18"
"2014100000","2014","20386","Nagano-ken Nakagawa-mura","","7705","1936","0","5869","5853","16"
